"","system.index","index","latitude","longitude","ratio",".geo"
"1313","00000000000000000347",95,68.63333333,-149.5666667,0.5,"{""type"":""Point"",""coordinates"":[-149.56666811536365,68.63333296656717]}"
"1314","00000000000000000328",64,68.63333333,-149.5666667,0.4,"{""type"":""Point"",""coordinates"":[-149.56666811536365,68.63333296656717]}"
"1315","00000000000000000331",73,68.63333333,-149.5666667,0.4,"{""type"":""Point"",""coordinates"":[-149.56666811536365,68.63333296656717]}"
"1316","00000000000000000382",154,71.3,-156.6833333,1.3,"{""type"":""Point"",""coordinates"":[-156.68333542834958,71.30000025135729]}"
"1317","0000000000000000038a",162,71.3,-156.6833333,1.4,"{""type"":""Point"",""coordinates"":[-156.68333542834958,71.30000025135729]}"
"1318","0000000000000000038c",164,71.3,-156.6833333,1.5,"{""type"":""Point"",""coordinates"":[-156.68333542834958,71.30000025135729]}"
"1319","0000000000000000039d",181,71.3,-156.6833333,2.2,"{""type"":""Point"",""coordinates"":[-156.68333542834958,71.30000025135729]}"
"1320","0000000000000000039f",183,71.3,-156.6833333,2.3,"{""type"":""Point"",""coordinates"":[-156.68333542834958,71.30000025135729]}"
"1321","000000000000000003a0",184,71.3,-156.6833333,2.3,"{""type"":""Point"",""coordinates"":[-156.68333542834958,71.30000025135729]}"
"1322","000000000000000003a5",189,71.3,-156.6833333,2.7,"{""type"":""Point"",""coordinates"":[-156.68333542834958,71.30000025135729]}"
