"","system.index","index","latitude","longitude","ratio",".geo"
"154","00000000000000000081",1853,51.49603244,129.5818794,0.817073171,"{""type"":""Point"",""coordinates"":[129.58187793223203,51.49603107504395]}"
"155","00000000000000000080",1852,49.30426959,135.6789597,0.817073171,"{""type"":""Point"",""coordinates"":[135.6789584120444,49.30427142974898]}"
"156","0000000000000000086f",1415,31.264618,-81.28038,6.142857143,"{""type"":""Point"",""coordinates"":[-81.28037806558409,31.264616930848344]}"
"157","00000000000000000870",1416,31.264618,-81.28038,1.964285714,"{""type"":""Point"",""coordinates"":[-81.28037806558409,31.264616930848344]}"
"158","00000000000000000869",1409,38.796696,-75.182898,4.213973799,"{""type"":""Point"",""coordinates"":[-75.18289626667689,38.79669409797329]}"
"159","0000000000000000086a",1410,38.796696,-75.182898,10.44117647,"{""type"":""Point"",""coordinates"":[-75.18289626667689,38.79669409797329]}"
"160","0000000000000000086b",1411,38.796696,-75.182898,6.24,"{""type"":""Point"",""coordinates"":[-75.18289626667689,38.79669409797329]}"
"161","0000000000000000089a",1458,44.27668543,-121.9680169,9.364587207,"{""type"":""Point"",""coordinates"":[-121.96801639268587,44.27668404210032]}"
"162","0000000000000000089b",1459,44.27668543,-121.9680169,8.013006074,"{""type"":""Point"",""coordinates"":[-121.96801639268587,44.27668404210032]}"
"163","0000000000000000089c",1460,44.27668543,-121.9680169,9.85247434,"{""type"":""Point"",""coordinates"":[-121.96801639268587,44.27668404210032]}"
"164","00000000000000000813",1323,40.05,-105.583333,3.76,"{""type"":""Point"",""coordinates"":[-105.58333495426639,40.05000025376216]}"
"165","00000000000000000814",1324,40.05,-105.583333,4.26,"{""type"":""Point"",""coordinates"":[-105.58333495426639,40.05000025376216]}"
"166","00000000000000000815",1325,40.05,-105.583333,3.76,"{""type"":""Point"",""coordinates"":[-105.58333495426639,40.05000025376216]}"
"167","000000000000000008af",1479,48.46,-123.38,2.136502555,"{""type"":""Point"",""coordinates"":[-123.37999965946159,48.45999861359269]}"
"168","000000000000000008b0",1480,48.46,-123.38,2.381687634,"{""type"":""Point"",""coordinates"":[-123.37999965946159,48.45999861359269]}"
"169","000000000000000008b1",1481,48.46,-123.38,2.075172291,"{""type"":""Point"",""coordinates"":[-123.37999965946159,48.45999861359269]}"
"170","000000000000000008f0",1544,46.631345,10.372252,2.854087307,"{""type"":""Point"",""coordinates"":[10.372252533005708,46.6313435670798]}"
"171","000000000000000008f1",1545,46.631345,10.372252,2.47828284,"{""type"":""Point"",""coordinates"":[10.372252533005708,46.6313435670798]}"
"172","000000000000000008f2",1546,46.631345,10.372252,1.617268043,"{""type"":""Point"",""coordinates"":[10.372252533005708,46.6313435670798]}"
"173","00000000000000000533",587,43.41,83.5,1.865993266,"{""type"":""Point"",""coordinates"":[83.499998174261,43.40999978404943]}"
"174","000000000000000006f9",1041,43.41,83.5,1.9,"{""type"":""Point"",""coordinates"":[83.499998174261,43.40999978404943]}"
"175","00000000000000000856",1390,47.57,89.41,18.11456753,"{""type"":""Point"",""coordinates"":[89.4100015284771,47.57000217523438]}"
"176","000000000000000002ca",2438,45.78,-110.78,7.325581395,"{""type"":""Point"",""coordinates"":[-110.77999807655853,45.779998616652755]}"
"177","000000000000000008cc",1508,39.43,-120.24,1.53562768,"{""type"":""Point"",""coordinates"":[-120.23999879784816,39.429997925088934]}"
"178","000000000000000008cd",1509,39.43,-120.24,0.274209767,"{""type"":""Point"",""coordinates"":[-120.23999879784816,39.429997925088934]}"
"179","000000000000000008ce",1510,39.43,-120.24,11.4044273,"{""type"":""Point"",""coordinates"":[-120.23999879784816,39.429997925088934]}"
"180","00000000000000000690",936,43.483333,-109.716667,0.39,"{""type"":""Point"",""coordinates"":[-109.71666746205065,43.4833341599744]}"
"181","00000000000000000877",1423,37.357954,-76.446071,1.814393939,"{""type"":""Point"",""coordinates"":[-76.44607041309705,37.357956224876865]}"
"182","000000000000000008db",1523,48.20658068,-122.624754,0.857592518,"{""type"":""Point"",""coordinates"":[-122.62475279583734,48.206578982523254]}"
