"","system.index","index","latitude","longitude","ratio",".geo"
"99","000000000000000001c9",1554,29.75388889,92.31472222,0.92787944,"{""type"":""Point"",""coordinates"":[92.31472238210648,29.753886871244024]}"
"100","0000000000000000052e",121,29.75388889,92.31472222,0.92787944,"{""type"":""Point"",""coordinates"":[92.31472238210648,29.753886871244024]}"
"101","0000000000000000023f",1672,37.13,99.52,0.495469228,"{""type"":""Point"",""coordinates"":[99.5200009512265,37.12999806082261]}"
"102","000000000000000005a6",241,37.13,99.52,0.495469228,"{""type"":""Point"",""coordinates"":[99.5200009512265,37.12999806082261]}"
"103","00000000000000000223",1644,34.45,100.21,1.098079218,"{""type"":""Point"",""coordinates"":[100.20999778913567,34.449998063882674]}"
"104","0000000000000000058a",213,34.45,100.21,1.098079218,"{""type"":""Point"",""coordinates"":[100.20999778913567,34.449998063882674]}"
"105","0000000000000000024f",1688,35.88,94.51,0.226082132,"{""type"":""Point"",""coordinates"":[94.51000025813265,35.88000055801539]}"
"106","000000000000000005b6",257,35.88,94.51,0.226082132,"{""type"":""Point"",""coordinates"":[94.51000025813265,35.88000055801539]}"
"107","00000000000000000239",1666,31.88,96.58,0.80968455,"{""type"":""Point"",""coordinates"":[96.57999969006225,31.879999630830184]}"
"108","000000000000000005a0",235,31.88,96.58,0.80968455,"{""type"":""Point"",""coordinates"":[96.57999969006225,31.879999630830184]}"
"109","00000000000000000259",1698,35.85,99.92,1.318215037,"{""type"":""Point"",""coordinates"":[99.92000015212479,35.8499997261278]}"
"110","000000000000000005c0",267,35.85,99.92,1.318215037,"{""type"":""Point"",""coordinates"":[99.92000015212479,35.8499997261278]}"
"111","00000000000000000255",1694,36.28,102.24,0.564092289,"{""type"":""Point"",""coordinates"":[102.23999908461582,36.279999758913696]}"
"112","000000000000000005bc",263,36.28,102.24,0.564092289,"{""type"":""Point"",""coordinates"":[102.23999908461582,36.279999758913696]}"
"113","0000000000000000023e",1671,33.36,96.99,0.600508896,"{""type"":""Point"",""coordinates"":[96.99000065462343,33.36000202507519]}"
"114","000000000000000005a5",240,33.36,96.99,0.600508896,"{""type"":""Point"",""coordinates"":[96.99000065462343,33.36000202507519]}"
"115","00000000000000000244",1677,37.53,99.33,1.101848036,"{""type"":""Point"",""coordinates"":[99.32999865533917,37.530001720821964]}"
"116","000000000000000005ab",246,37.53,99.33,1.101848036,"{""type"":""Point"",""coordinates"":[99.32999865533917,37.530001720821964]}"
"117","00000000000000000226",1647,33.38,101.34,0.599503585,"{""type"":""Point"",""coordinates"":[101.34000088259464,33.3800010932999]}"
"118","0000000000000000058d",216,33.38,101.34,0.599503585,"{""type"":""Point"",""coordinates"":[101.34000088259464,33.3800010932999]}"
"119","00000000000000000245",1678,37.37,99.33,0.560474142,"{""type"":""Point"",""coordinates"":[99.32999865533917,37.37000025682222]}"
"120","000000000000000005ac",247,37.37,99.33,0.560474142,"{""type"":""Point"",""coordinates"":[99.32999865533917,37.37000025682222]}"
"121","00000000000000000258",1697,37.29,101.43,0.990920144,"{""type"":""Point"",""coordinates"":[101.42999891915633,37.289999524822356]}"
"122","000000000000000005bf",266,37.29,101.43,0.990920144,"{""type"":""Point"",""coordinates"":[101.42999891915633,37.289999524822356]}"
"123","0000000000000000025b",1700,36.38,101.55,1.039529401,"{""type"":""Point"",""coordinates"":[101.54999778760562,36.37999955913828]}"
"124","000000000000000005c2",269,36.38,101.55,1.039529401,"{""type"":""Point"",""coordinates"":[101.54999778760562,36.37999955913828]}"
"125","00000000000000000254",1693,36.37,101.57,0.899007695,"{""type"":""Point"",""coordinates"":[101.57000131493139,36.3699977954754]}"
"126","000000000000000005bb",262,36.37,101.57,0.899007695,"{""type"":""Point"",""coordinates"":[101.57000131493139,36.3699977954754]}"
"127","00000000000000000233",1660,38.09,100.35,1.272815311,"{""type"":""Point"",""coordinates"":[100.35000018491071,38.08999792661897]}"
"128","0000000000000000059a",229,38.09,100.35,1.272815311,"{""type"":""Point"",""coordinates"":[100.35000018491071,38.08999792661897]}"
"129","00000000000000000257",1696,37,102.13,1.003189273,"{""type"":""Point"",""coordinates"":[102.13000197982943,37.0000018878115]}"
"130","000000000000000005be",265,37,102.13,1.003189273,"{""type"":""Point"",""coordinates"":[102.13000197982943,37.0000018878115]}"
"131","0000000000000000024e",1687,35.88,94.53,0.172439745,"{""type"":""Point"",""coordinates"":[94.52999932635733,35.8800005580154]}"
"132","000000000000000005b5",256,35.88,94.53,0.172439745,"{""type"":""Point"",""coordinates"":[94.52999932635733,35.8800005580154]}"
"133","00000000000000000231",1658,36.32,101.93,0.830085424,"{""type"":""Point"",""coordinates"":[101.92999792027922,36.31999789536311]}"
"134","00000000000000000598",227,36.32,101.93,0.830085424,"{""type"":""Point"",""coordinates"":[101.92999792027922,36.31999789536311]}"
"135","0000000000000000022d",1654,35.41,102.23,0.878814917,"{""type"":""Point"",""coordinates"":[102.23000178005401,35.40999792967903]}"
"136","00000000000000000594",223,35.41,102.23,0.878814917,"{""type"":""Point"",""coordinates"":[102.23000178005401,35.40999792967903]}"
"137","0000000000000000023b",1668,32.89,95.3,0.686176541,"{""type"":""Point"",""coordinates"":[95.30000135536743,32.889999396738844]}"
"138","000000000000000005a2",237,32.89,95.3,0.686176541,"{""type"":""Point"",""coordinates"":[95.30000135536743,32.889999396738844]}"
