"","system.index","index","latitude","longitude","ratio",".geo"
"178","0000000000000000031f",747,-40.65,-72.18333333,0.333333333,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"179","00000000000000000320",748,-40.65,-72.18333333,0.771929825,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"180","00000000000000000321",749,-40.65,-72.18333333,1.050632911,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"181","00000000000000000322",750,-40.65,-72.18333333,0.615384615,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"182","00000000000000000323",751,-40.65,-72.18333333,0.987012987,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"183","00000000000000000324",752,-40.65,-72.18333333,0.632352941,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"184","00000000000000000325",753,-40.65,-72.18333333,0.4,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"185","00000000000000000326",754,-40.65,-72.18333333,1.06,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"186","00000000000000000327",755,-40.65,-72.18333333,0.649350649,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"187","00000000000000000328",756,-40.65,-72.18333333,0.684782609,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"188","00000000000000000329",757,-40.65,-72.18333333,0.982758621,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"189","0000000000000000032a",758,-40.65,-72.18333333,1.024390244,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"190","0000000000000000032b",759,-40.65,-72.18333333,0.230769231,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"191","0000000000000000032c",760,-40.65,-72.18333333,0.480769231,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"192","0000000000000000032d",761,-40.65,-72.18333333,0.337078652,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"193","0000000000000000032e",762,-40.65,-72.18333333,0.795454545,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"194","0000000000000000032f",763,-40.65,-72.18333333,1.059259259,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"195","00000000000000000330",764,-40.65,-72.18333333,0.72972973,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"196","00000000000000000331",765,-40.65,-72.18333333,0.762376238,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"197","00000000000000000332",766,-40.65,-72.18333333,0.638888889,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"198","00000000000000000333",767,-40.65,-72.18333333,0.955357143,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
